id,drug_name,drug_id,created_at,updated_at,quantity,price,invoice_id,deleted_at,discount
3931,Tab  DioPlus  5/80mg,115,2019-02-26 13:18:29,2019-02-26 13:18:29,14,19.37,1188,,15
3932,Pentoxol-M,72,2019-02-26 13:18:29,2019-02-26 13:18:29,10,4.44,1188,,15
3933,Tab  Febustat  40mg,152,2019-02-26 13:18:29,2019-02-26 13:18:29,10,18,1188,,15
3934,Tab Acetra 37.5mg/325mg,41,2019-02-26 14:04:45,2019-02-26 14:04:45,14,10,1189,,23.5
3935,Tab  Oniron 8mg,17,2019-02-26 14:04:45,2019-02-26 14:04:45,4,25,1189,,23.5
3936,Tab  NoSPA  40mg,61,2019-02-26 14:04:45,2019-02-26 14:04:45,14,7.2,1189,,15
3937,Tab Naze .05mg,160,2019-02-26 14:04:45,2019-02-26 14:04:45,7,2.7,1189,,16.7
3938,Tab  EMSYN  10mg,164,2019-02-26 14:19:34,2019-02-26 14:19:34,14,20,1190,,15
3939,Tab  DioPlus  5/160mg,114,2019-02-26 15:23:52,2019-02-26 15:23:52,7,27.67,1191,,15
3940,Tab  EMSYN  10mg,164,2019-02-26 15:23:52,2019-02-26 15:23:52,7,20,1191,,15
3941,Tab  SitaZan,149,2019-02-26 15:23:52,2019-02-26 15:23:52,14,25.71,1191,,23.5
3942,Tab   Ezilax,80,2019-02-26 15:23:52,2019-02-26 15:23:52,10,21.39,1191,,15
3943,Cap Rezz -20,19,2019-02-26 15:23:52,2019-02-26 15:23:52,7,15.8,1191,,23.5
3944,CILAVIT  UC-II,157,2019-02-26 15:23:53,2019-02-26 15:23:53,20,80,1191,,15
3945,Tab  Pepzym,76,2019-02-26 15:23:53,2019-02-26 15:23:53,14,8.83,1191,,15
3946,Tab  Paraxyl  12.5mg,69,2019-02-26 15:23:53,2019-02-26 15:23:53,8,23.33,1191,,15
3947,Cap LapraZole -30mg,6,2019-02-26 15:25:53,2019-02-26 15:25:53,7,16.05,1192,,23.5
3948,Tab  Paraxyl  12.5mg,69,2019-02-26 15:25:53,2019-02-26 15:25:53,7,23.33,1192,,15
3949,Tab Naze .05mg,160,2019-02-26 15:25:53,2019-02-26 15:25:53,10,2.7,1192,,16.7
3950,Tab Amstan 5mg+160mg,22,2019-02-26 15:39:25,2019-02-26 15:39:25,14,28.57,1193,,15
3951,Tab Acetra 37.5mg/325mg,41,2019-02-26 15:39:25,2019-02-26 15:39:25,30,10,1193,,23.5
3952,Tab Neumox,7,2019-02-26 15:39:25,2019-02-26 15:39:25,7,79.8,1193,,23.5
3953,Tab  Paraxyl  12.5mg,69,2019-02-26 15:43:38,2019-02-26 15:43:38,3,23.33,1194,,15
3954,Tab Naze .05mg,160,2019-02-26 15:43:38,2019-02-26 15:43:38,3,2.7,1194,,16.7
3955,Cap LapraZole -30mg,6,2019-02-26 15:43:38,2019-02-26 15:43:38,3,16.05,1194,,23.5
3956,Tab Anafortan Plus,58,2019-02-26 15:43:38,2019-02-26 15:43:38,6,12.73,1194,,15
3957,Tab  Itofix SR 150mg,15,2019-02-26 15:43:38,2019-02-26 15:43:38,3,32.5,1194,,23.5
3958,Tab  Xibmed  60mg,151,2019-02-26 15:43:38,2019-02-26 15:43:38,3,10,1194,,23.5
3959,Cap Waraxim 400mg,36,2019-02-26 16:30:27,2019-02-26 16:30:27,5,65,1195,,17.55
3960,Tab  Oniron 8mg,17,2019-02-26 16:30:27,2019-02-26 16:30:27,6,25,1195,,23.5
3961,Tab Sofvasc HCT  5/160/12.5,56,2019-02-27 14:36:40,2019-02-27 14:36:40,28,30,1196,,23.5
3962,Tab Valtec  160mg,32,2019-02-27 14:36:40,2019-02-27 14:36:40,28,15,1196,,15
3963,CILAVIT  UC-II,157,2019-02-27 14:36:40,2019-02-27 14:36:40,20,80,1196,,15
3964,Montiget 10mg,71,2019-02-27 14:36:40,2019-02-27 14:36:40,14,22.93,1196,,15
3965,Tab  Pepzym,76,2019-02-27 14:36:40,2019-02-27 14:36:40,36,8.83,1196,,15
3966,Tab  Glucophage  500mg,67,2019-02-27 14:36:40,2019-02-27 14:36:40,50,1.61,1196,,15
3967,Cap Rezz -20,19,2019-02-27 14:42:39,2019-02-27 14:42:39,7,15.8,1197,,23.5
3968,Cap Colonil MR 200mg,14,2019-02-27 14:42:39,2019-02-27 14:42:39,14,24.1,1197,,23.5
3969,Tab  DioPlus  5/160mg,114,2019-02-27 14:51:43,2019-02-27 14:51:43,14,27.67,1198,,15
3970,CILAVIT  UC-II,157,2019-02-27 14:51:43,2019-02-27 14:51:43,20,80,1198,,15
3971,Tab  Anafer,158,2019-02-27 14:51:43,2019-02-27 14:51:43,30,19.75,1198,,23.5
3972,Tab  Xibmed  60mg,151,2019-02-27 14:51:43,2019-02-27 14:51:43,30,10,1198,,23.5
3973,Tab  DioPlus  5/160mg,114,2019-02-27 15:47:27,2019-02-27 15:47:27,30,27.67,1199,,15
3974,Tab  Ostin,51,2019-02-27 15:47:27,2019-02-27 15:47:27,60,37,1199,,15
3975,Tab  Stevit,52,2019-02-27 15:47:27,2019-02-27 15:47:27,40,38.25,1199,,15
3976,Tab  DioPlus  5/80mg,115,2019-02-27 15:49:32,2019-02-27 15:49:32,30,19.37,1200,,15
3977,Tab Byscard  5mg,59,2019-02-27 15:49:32,2019-02-27 15:49:32,30,13.04,1200,,15
3978,Tab  Paraxyl  12.5mg,69,2019-02-27 15:49:32,2019-02-27 15:49:32,30,23.33,1200,,15
3979,Cap LapraZole -30mg,6,2019-02-27 15:49:32,2019-02-27 15:49:32,30,16.05,1200,,23.5
3980,Tab  Pro-D state,161,2019-02-27 15:49:32,2019-02-27 15:49:32,1,170,1200,,23.5
3981,Tab  Stevit,52,2019-02-27 15:49:32,2019-02-27 15:49:32,20,38.25,1200,,15
3982,Tab  Telsarta-A  5/80,40,2019-02-27 15:52:22,2019-02-27 15:52:22,14,31.21,1201,,15
3983,Tab Glusimet 50 mg / 1000 mg,11,2019-02-27 15:52:22,2019-02-27 15:52:22,7,24.5,1201,,15
3984,Tab  DIAMICRON  MR 30 mg,154,2019-02-27 15:52:22,2019-02-27 15:52:22,20,11.86,1201,,15
3985,Tab  EMSYN  10mg,164,2019-02-27 15:52:23,2019-02-27 15:52:23,14,20,1201,,15
3986,Tab  Ostin,51,2019-02-27 15:52:23,2019-02-27 15:52:23,20,37,1201,,15
3987,Tab  Panadol,78,2019-02-27 15:59:31,2019-02-27 15:59:31,50,1.25,1202,,15
3988,Montiget 10mg,71,2019-02-27 15:59:31,2019-02-27 15:59:31,6,22.93,1202,,15
3989,Tab  Pepzym,76,2019-02-27 15:59:31,2019-02-27 15:59:31,6,8.83,1202,,15
3990,Cap LapraZole -30mg,6,2019-02-27 16:15:49,2019-02-27 16:15:49,7,16.05,1203,,23.5
3991,Tab  Itofix SR 150mg,15,2019-02-27 16:15:49,2019-02-27 16:15:49,14,32.5,1203,,23.5
3992,Tab  Librax,163,2019-02-27 16:15:50,2019-02-27 16:15:50,14,4,1203,,15
3993,Cap Rezz -20,19,2019-02-27 16:30:18,2019-02-27 16:30:18,5,15.8,1204,,23.5
3994,Tab  Itofix SR 150mg,15,2019-02-27 16:30:18,2019-02-27 16:30:18,5,32.5,1204,,23.5
3995,Tab  NoSPA  40mg,61,2019-02-27 16:30:18,2019-02-27 16:30:18,10,7.2,1204,,15
3996,Tab  Lasoride,63,2019-02-27 16:30:18,2019-02-27 16:30:18,5,3.81,1204,,15
3997,Tab Neumox,7,2019-02-27 16:30:18,2019-02-27 16:30:18,5,79.8,1204,,23.5
3998,Tab  Sofvasc  10mg,162,2019-02-27 16:43:00,2019-02-27 16:43:00,6,14,1205,,15
3999,Tab  Topagen  25mg,50,2019-02-27 16:43:00,2019-02-27 16:43:00,3,15,1205,,15
4000,Tab Naze .05mg,160,2019-02-27 16:43:00,2019-02-27 16:43:00,3,2.7,1205,,16.7
4001,Cap LapraZole -30mg,6,2019-02-28 12:53:26,2019-02-28 12:53:26,30,16.05,1206,,23.5
4002,Pentoxol-M,72,2019-02-28 12:53:26,2019-02-28 12:53:26,30,4.44,1206,,15
4003,Tab Naze .05mg,160,2019-02-28 12:53:26,2019-02-28 12:53:26,7,2.7,1206,,16.7
4004,Tab  Paraxyl  12.5mg,69,2019-02-28 13:42:18,2019-02-28 13:42:18,7,23.33,1207,,15
4005,Tab Naze .05mg,160,2019-02-28 13:42:18,2019-02-28 13:42:18,4,2.7,1207,,16.7
4006,Cap LapraZole -30mg,6,2019-02-28 13:42:18,2019-02-28 13:42:18,7,16.05,1207,,23.5
4007,Tab Anafortan Plus,58,2019-02-28 13:42:18,2019-02-28 13:42:18,14,12.73,1207,,15
4008,Tab  Itofix SR 150mg,15,2019-02-28 13:42:18,2019-02-28 13:42:18,7,32.5,1207,,23.5
4009,Tab  Xibmed  60mg,151,2019-02-28 13:42:18,2019-02-28 13:42:18,7,10,1207,,23.5
4010,Tab  Anafer,158,2019-02-28 13:42:18,2019-02-28 13:42:18,14,19.75,1207,,23.5
4011,Cap Waraxim 400mg,36,2019-02-28 13:42:18,2019-02-28 13:42:18,7,65,1207,,17.55
4012,Tab Kestore 10mg,25,2019-02-28 14:26:41,2019-02-28 14:26:41,4,20.98,1208,,15
4013,Tab  Xibmed  60mg,151,2019-02-28 14:26:41,2019-02-28 14:26:41,4,10,1208,,23.5
4014,Tab  Sofvasc  10mg,162,2019-02-28 14:26:41,2019-02-28 14:26:41,25,14,1208,,15
4015,Cap Solus 40mg,34,2019-02-28 15:22:27,2019-02-28 15:22:27,8,22,1209,,17.55
4016,Tab Famot 20,112,2019-02-28 15:22:27,2019-02-28 15:22:27,8,9.75,1209,,15
4017,Tab  Itofix SR 150mg,15,2019-02-28 15:22:27,2019-02-28 15:22:27,8,32.5,1209,,23.5
4018,Tab Scipride 50mg,27,2019-02-28 15:22:27,2019-02-28 15:22:27,16,10.5,1209,,15
4019,Cap Rezz -20,19,2019-02-28 15:29:47,2019-02-28 15:29:47,7,15.8,1210,,23.5
4020,Cap Colonil MR 200mg,14,2019-02-28 15:29:47,2019-02-28 15:29:47,14,24.1,1210,,23.5
4021,Tab Cinirant 1mg,42,2019-02-28 15:29:47,2019-02-28 15:29:47,14,16.1,1210,,23.5
4022,Cap LapraZole -30mg,6,2019-02-28 15:38:58,2019-02-28 15:38:58,7,16.05,1211,,23.5
4023,Tab  NoSPA  Forte  80mg,62,2019-02-28 15:38:58,2019-02-28 15:38:58,14,13.85,1211,,15
4024,Tab  Paraxyl  12.5mg,69,2019-02-28 15:38:58,2019-02-28 15:38:58,7,23.33,1211,,15
4025,Tab Naze .05mg,160,2019-02-28 15:38:58,2019-02-28 15:38:58,7,2.7,1211,,16.7
4026,Tab  Stevit,52,2019-02-28 15:55:32,2019-02-28 15:55:32,40,38.25,1212,,15
4027,Cap LapraZole -30mg,6,2019-03-01 15:49:16,2019-03-01 15:49:16,10,16.05,1213,,23.5
4028,Tab  Itofix SR 150mg,15,2019-03-01 15:49:16,2019-03-01 15:49:16,10,32.5,1213,,23.5
4029,Tab Scipride 50mg,27,2019-03-01 15:49:16,2019-03-01 15:49:16,20,10.5,1213,,15
4030,Tab  Paraxyl  12.5mg,69,2019-03-01 15:49:16,2019-03-01 15:49:16,10,23.33,1213,,15
4031,Tab  Stevit,52,2019-03-01 15:49:16,2019-03-01 15:49:16,20,38.25,1213,,15
4032,Cap Rezz -20,19,2019-03-01 15:53:09,2019-03-01 15:53:09,7,15.8,1214,,23.5
4033,Tab  NoSPA  Forte  80mg,62,2019-03-01 15:53:09,2019-03-01 15:53:09,14,13.85,1214,,15
4034,Tab  Librax,163,2019-03-01 15:53:09,2019-03-01 15:53:09,7,4,1214,,15
4035,Tab Zerifax 550 mg,156,2019-03-01 15:56:36,2019-03-01 15:56:36,6,49.68,1215,,20.95
4036,Tab  Flagyl  400mg,65,2019-03-01 15:56:36,2019-03-01 15:56:36,10,1.58,1215,,15
4037,Cap Waraxim 400mg,36,2019-03-01 15:56:36,2019-03-01 15:56:36,3,65,1215,,17.55
4038,Syp  Laxita,54,2019-03-01 15:56:36,2019-03-01 15:56:36,1,150,1215,,15
4039,Cap Rezz -20,19,2019-03-01 15:58:36,2019-03-01 15:58:36,2,15.8,1216,,23.5
4040,Cap Colonil MR 200mg,14,2019-03-01 15:58:36,2019-03-01 15:58:36,4,24.1,1216,,23.5
4041,Tab  Librax,163,2019-03-01 15:58:36,2019-03-01 15:58:36,4,4,1216,,15
4042,Cap Edwin D,43,2019-03-01 15:58:36,2019-03-01 15:58:36,1,230,1216,,23.5
4043,Tab  Ostin,51,2019-03-01 15:58:36,2019-03-01 15:58:36,20,37,1216,,15
4044,Tab  SitaZan,149,2019-03-01 16:03:44,2019-03-01 16:03:44,14,25.71,1217,,23.5
4045,Tab Sofvasc HCT  10/160/12.5,55,2019-03-01 16:03:44,2019-03-01 16:03:44,10,36,1217,,23.5
4046,Tab  DioPlus  5/160mg,114,2019-03-01 16:03:44,2019-03-01 16:03:44,10,27.67,1217,,15
4047,Tab  Pepcidine  40mg,148,2019-03-01 16:03:44,2019-03-01 16:03:44,10,32.6,1217,,15
4048,Montiget 10mg,71,2019-03-01 16:03:45,2019-03-01 16:03:45,20,22.93,1217,,15
4049,Tab  Itofix SR 150mg,15,2019-03-01 16:03:45,2019-03-01 16:03:45,10,32.5,1217,,23.5
4050,Tab  Paraxyl  12.5mg,69,2019-03-01 16:03:45,2019-03-01 16:03:45,10,23.33,1217,,15
4051,Tab Naze .05mg,160,2019-03-01 16:03:45,2019-03-01 16:03:45,10,2.7,1217,,16.7
4052,Tab Sofvasc HCT  10/160/12.5,55,2019-03-01 16:07:55,2019-03-01 16:07:55,4,36,1218,,23.5
4053,Tab  DioPlus  5/160mg,114,2019-03-01 16:07:55,2019-03-01 16:07:55,4,27.67,1218,,15
4054,Tab Naze .05mg,160,2019-03-01 16:07:55,2019-03-01 16:07:55,4,2.7,1218,,16.7
4055,Montiget 10mg,71,2019-03-01 16:24:28,2019-03-01 16:24:28,28,22.93,1219,,15
4056,Tab  Panadol,78,2019-03-01 16:24:28,2019-03-01 16:24:28,30,1.25,1219,,15
4057,Tab  Pepzym,76,2019-03-01 16:24:28,2019-03-01 16:24:28,4,8.83,1219,,15
4058,Cap Waraxim 400mg,36,2019-03-01 16:24:28,2019-03-01 16:24:28,5,65,1219,,17.55
4059,Tab  Topagen  25mg,50,2019-03-01 16:33:04,2019-03-01 16:33:04,7,15,1220,,15
4060,Tab Naze .05mg,160,2019-03-01 16:33:04,2019-03-01 16:33:04,14,2.7,1220,,16.7
4061,Cap Waraxim 400mg,36,2019-03-01 16:33:04,2019-03-01 16:33:04,7,65,1220,,17.55
4062,Tab  Modrin,68,2019-03-01 16:33:04,2019-03-01 16:33:04,15,1.79,1220,,15
4063,Tab SimGesic,18,2019-03-01 16:33:04,2019-03-01 16:33:04,14,9.85,1220,,23.5
4064,Tab Sofvasc HCT  10/160/12.5,55,2019-03-01 16:33:04,2019-03-01 16:33:04,7,36,1220,,23.5
4065,Cap Rezz -20,19,2019-03-01 16:36:20,2019-03-01 16:36:20,3,15.8,1221,,23.5
4066,Tab  Itofix SR 150mg,15,2019-03-01 16:36:20,2019-03-01 16:36:20,3,32.5,1221,,23.5
4067,Tab  NoSPA  40mg,61,2019-03-01 16:36:20,2019-03-01 16:36:20,6,7.2,1221,,15
4068,Tab  Xibmed  60mg,151,2019-03-01 16:36:20,2019-03-01 16:36:20,10,10,1221,,23.5
4069,Tab Acetra 37.5mg/325mg,41,2019-03-01 16:36:20,2019-03-01 16:36:20,10,10,1221,,23.5
4070,Cap ES Novex 40mg,9,2019-03-01 16:38:38,2019-03-01 16:38:38,7,14.14,1222,,23.5
4071,Tab  Pepzym,76,2019-03-01 16:38:38,2019-03-01 16:38:38,14,8.83,1222,,15
4072,Tab  NoSPA  40mg,61,2019-03-01 16:38:38,2019-03-01 16:38:38,21,7.2,1222,,15
4073,Tab Neumox,7,2019-03-01 16:38:38,2019-03-01 16:38:38,3,79.8,1222,,23.5
4074,Tab  Anafer,158,2019-03-01 16:44:20,2019-03-01 16:44:20,20,19.75,1223,,23.5
4075,Tab  Pro-D state,161,2019-03-01 16:44:20,2019-03-01 16:44:20,1,170,1223,,23.5
4076,Tab  Ostin,51,2019-03-01 16:44:20,2019-03-01 16:44:20,20,37,1223,,15
4077,Cap Solus 40mg,34,2019-03-04 14:39:06,2019-03-04 14:39:06,28,22,1224,,17.55
4078,Tab  Paraxyl  12.5mg,69,2019-03-04 14:39:06,2019-03-04 14:39:06,15,23.33,1224,,15
4079,Tab  Pepzym,76,2019-03-04 14:39:06,2019-03-04 14:39:06,10,8.83,1224,,15
4080,Cap Rezz -20,19,2019-03-04 14:42:22,2019-03-04 14:42:22,10,15.8,1225,,23.5
4081,Tab  Paraxyl  12.5mg,69,2019-03-04 14:42:22,2019-03-04 14:42:22,30,23.33,1225,,15
4082,Tab  Pepzym,76,2019-03-04 14:42:22,2019-03-04 14:42:22,60,8.83,1225,,15
4083,Tab   Ezilax,80,2019-03-04 14:42:22,2019-03-04 14:42:22,22,21.39,1225,,15
4084,Cap Colonil MR 200mg,14,2019-03-04 14:42:22,2019-03-04 14:42:22,60,24.1,1225,,23.5
4085,Tab  DioPlus  5/160mg,114,2019-03-04 15:19:43,2019-03-04 15:19:43,14,27.67,1226,,15
4086,Tab  Paraxyl  12.5mg,69,2019-03-04 15:19:43,2019-03-04 15:19:43,14,23.33,1226,,15
4087,Tab Naze .05mg,160,2019-03-04 15:19:43,2019-03-04 15:19:43,14,2.7,1226,,16.7
4088,Tab  Pro-D state,161,2019-03-04 15:19:43,2019-03-04 15:19:43,1,170,1226,,23.5
4089,Tab  Ostin,51,2019-03-04 15:19:44,2019-03-04 15:19:44,20,37,1226,,15
4090,Cap LapraZole -30mg,6,2019-03-04 15:19:44,2019-03-04 15:19:44,14,16.05,1226,,23.5
4091,Tab Cinirant 1mg,42,2019-03-04 15:19:44,2019-03-04 15:19:44,28,16.1,1226,,23.5
4092,Tab Zerifax 550 mg,156,2019-03-04 15:25:07,2019-03-04 15:25:07,14,49.68,1227,,20.95
4093,Tab  Flagyl  400mg,65,2019-03-04 15:25:07,2019-03-04 15:25:07,10,1.58,1227,,15
4094,Cap Waraxim 400mg,36,2019-03-04 15:25:07,2019-03-04 15:25:07,2,65,1227,,17.55
4095,Tab  Inosuta plus 50/500mg,159,2019-03-04 15:25:07,2019-03-04 15:25:07,4,23,1227,,15
4096,Tab  Itofix SR 150mg,15,2019-03-04 15:27:01,2019-03-04 15:27:01,20,32.5,1228,,23.5
4097,Tab  Telsarta-A  5/80,40,2019-03-04 15:27:01,2019-03-04 15:27:01,30,31.21,1228,,15
4098,Tab  Modrin,68,2019-03-04 15:27:01,2019-03-04 15:27:01,30,1.79,1228,,15
4099,Cap Colonil MR 200mg,14,2019-03-04 15:27:01,2019-03-04 15:27:01,60,24.1,1228,,23.5
4100,Tab  DioPlus  5/80mg,115,2019-03-04 15:29:15,2019-03-04 15:29:15,2,19.37,1229,,15
4101,Tab Scipride 50mg,27,2019-03-04 15:29:15,2019-03-04 15:29:15,6,10.5,1229,,15
4102,Tab  Stevit,52,2019-03-04 15:29:15,2019-03-04 15:29:15,20,38.25,1229,,15
4103,Tab  Telsarta-A  5/80,40,2019-03-04 15:31:53,2019-03-04 15:31:53,10,31.21,1230,,15
4104,Cap Rezz -20,19,2019-03-04 15:31:53,2019-03-04 15:31:53,14,15.8,1230,,23.5
4105,Tab  Itofix SR 150mg,15,2019-03-04 15:31:53,2019-03-04 15:31:53,14,32.5,1230,,23.5
4106,Tab  Paraxyl  12.5mg,69,2019-03-04 15:31:53,2019-03-04 15:31:53,14,23.33,1230,,15
4107,Cap Colonil MR 200mg,14,2019-03-04 15:31:53,2019-03-04 15:31:53,28,24.1,1230,,23.5
4108,Tab   Ezilax,80,2019-03-04 15:31:53,2019-03-04 15:31:53,10,21.39,1230,,15
4109,Tab  Paraxyl  12.5mg,69,2019-03-04 16:01:15,2019-03-04 16:01:15,30,23.33,1231,,15
4110,Cap Rezz -20,19,2019-03-04 16:01:15,2019-03-04 16:01:15,30,15.8,1231,,23.5
4111,Tab  Itofix SR 150mg,15,2019-03-04 16:01:15,2019-03-04 16:01:15,30,32.5,1231,,23.5
4112,Tab  Pepzym,76,2019-03-04 16:01:15,2019-03-04 16:01:15,60,8.83,1231,,15
4113,Tab  Stevit,52,2019-03-04 16:01:15,2019-03-04 16:01:15,40,38.25,1231,,15
4114,Tab Naze .05mg,160,2019-03-04 16:01:15,2019-03-04 16:01:15,15,2.7,1231,,16.7
4115,Tab  Ostin,51,2019-03-04 16:03:48,2019-03-04 16:03:48,40,37,1232,,15
4116,Tab  DioPlus  5/160mg,114,2019-03-04 16:09:31,2019-03-04 16:09:31,5,27.67,1233,,15
4117,Cap LapraZole -30mg,6,2019-03-04 16:09:31,2019-03-04 16:09:31,14,16.05,1233,,23.5
4118,Tab  Pepzym,76,2019-03-04 16:09:31,2019-03-04 16:09:31,28,8.83,1233,,15
4119,Tab  Paraxyl  12.5mg,69,2019-03-04 16:09:31,2019-03-04 16:09:31,3,23.33,1233,,15
4120,Tab  DioPlus  5/80mg,115,2019-03-04 16:11:45,2019-03-04 16:11:45,15,19.37,1234,,15
4121,Cap Waraxim 400mg,36,2019-03-04 16:11:45,2019-03-04 16:11:45,7,65,1234,,17.55
4122,Tab  Lasoride,63,2019-03-04 16:11:45,2019-03-04 16:11:45,15,3.81,1234,,15
4123,Tab  Paromax  20mg,49,2019-03-04 17:18:49,2019-03-04 17:18:49,4,21.5,1235,,15
4124,Cap LapraZole -30mg,6,2019-03-04 17:18:49,2019-03-04 17:18:49,3,16.05,1235,,23.5
4125,Tab  Itofix SR 150mg,15,2019-03-04 17:18:50,2019-03-04 17:18:50,3,32.5,1235,,23.5
4126,Tab  Telsarta-A  5/80,40,2019-03-04 17:21:10,2019-03-04 17:21:10,7,31.21,1236,,15
4127,Tab Cinirant 1mg,42,2019-03-04 17:21:10,2019-03-04 17:21:10,14,16.1,1236,,23.5
4128,Tab  Pro-D state,161,2019-03-04 17:21:10,2019-03-04 17:21:10,1,170,1236,,23.5
4129,Tab  Ostin,51,2019-03-04 17:21:10,2019-03-04 17:21:10,20,37,1236,,15
4130,Cap LapraZole -30mg,6,2019-03-04 17:24:36,2019-03-04 17:24:36,30,16.05,1237,,23.5
4131,Tab  Itofix SR 150mg,15,2019-03-04 17:24:36,2019-03-04 17:24:36,30,32.5,1237,,23.5
4132,Pentoxol-M,72,2019-03-04 17:24:36,2019-03-04 17:24:36,30,4.44,1237,,15
4133,Tab SimGesic,18,2019-03-04 17:24:36,2019-03-04 17:24:36,48,9.85,1237,,23.5
4134,Tab Famot 20,112,2019-03-04 17:27:46,2019-03-04 17:27:46,30,9.75,1238,,15
4135,Tab  Librax,163,2019-03-04 17:27:46,2019-03-04 17:27:46,30,4,1238,,15
4136,Tab  Modrin,68,2019-03-04 17:27:46,2019-03-04 17:27:46,30,1.79,1238,,15
4137,Tab SimGesic,18,2019-03-04 17:29:19,2019-03-04 17:29:19,10,9.85,1239,,23.5
4138,Tab  Modrin,68,2019-03-04 17:29:19,2019-03-04 17:29:19,5,1.79,1239,,15
4139,Tab Anafortan Plus,58,2019-03-04 17:29:19,2019-03-04 17:29:19,10,12.73,1239,,15
4140,Cap  Azomox 250mg,37,2019-03-04 17:31:06,2019-03-04 17:31:06,10,33.83,1240,,15
4141,Tab  Oniron 8mg,17,2019-03-04 17:31:06,2019-03-04 17:31:06,6,25,1240,,23.5
4142,Cap Rezz -20,19,2019-03-04 17:34:01,2019-03-04 17:34:01,5,15.8,1241,,23.5
4143,Tab  Itofix SR 150mg,15,2019-03-04 17:34:01,2019-03-04 17:34:01,5,32.5,1241,,23.5
4144,Tab  Pepzym,76,2019-03-04 17:34:01,2019-03-04 17:34:01,10,8.83,1241,,15
4145,Tab  Paromax  20mg,49,2019-03-04 17:35:58,2019-03-04 17:35:58,10,21.5,1242,,15
4146,Tab  Itofix SR 150mg,15,2019-03-04 17:35:58,2019-03-04 17:35:58,10,32.5,1242,,23.5
4147,Cap Colonil MR 200mg,14,2019-03-04 17:35:58,2019-03-04 17:35:58,20,24.1,1242,,23.5
4148,Cap LapraZole -30mg,6,2019-03-04 17:38:32,2019-03-04 17:38:32,28,16.05,1243,,23.5
4149,Tab  Librax,163,2019-03-04 17:38:32,2019-03-04 17:38:32,28,4,1243,,15
4150,Cap Colonil MR 200mg,14,2019-03-04 17:38:32,2019-03-04 17:38:32,28,24.1,1243,,23.5
4151,Pentoxol-M,72,2019-03-04 17:38:32,2019-03-04 17:38:32,30,4.44,1243,,15
4152,Pentoxol-M,72,2019-03-04 17:40:29,2019-03-04 17:40:29,30,4.44,1244,,15
4153,Tab Famot 20,112,2019-03-04 17:40:29,2019-03-04 17:40:29,7,9.75,1244,,15
4154,Tab  Ostin,51,2019-03-05 12:58:23,2019-03-05 12:58:23,20,37,1245,,15
4155,Tab  Pro-D state,161,2019-03-05 12:58:23,2019-03-05 12:58:23,1,170,1245,,23.5
4156,Montiget 10mg,71,2019-03-05 12:58:23,2019-03-05 12:58:23,2,22.93,1245,,15
4157,Cap Colonil MR 200mg,14,2019-03-05 13:00:32,2019-03-05 13:00:32,10,24.1,1246,,23.5
4158,Tab  Librax,163,2019-03-05 13:00:32,2019-03-05 13:00:32,10,4,1246,,15
4159,Pentoxol-M,72,2019-03-05 13:00:32,2019-03-05 13:00:32,10,4.44,1246,,15
4160,Cap Rezz -20,19,2019-03-05 13:41:35,2019-03-05 13:41:35,15,15.8,1247,,23.5
4161,Cap Colonil MR 200mg,14,2019-03-05 13:41:35,2019-03-05 13:41:35,30,24.1,1247,,23.5
4162,Tab  Pepzym,76,2019-03-05 13:41:35,2019-03-05 13:41:35,30,8.83,1247,,15
4163,Pentoxol-M,72,2019-03-05 13:41:35,2019-03-05 13:41:35,15,4.44,1247,,15
4164,Tab  Topagen  25mg,50,2019-03-05 13:52:18,2019-03-05 13:52:18,30,15,1248,,15
4165,Cap LapraZole -30mg,6,2019-03-05 13:52:18,2019-03-05 13:52:18,30,16.05,1248,,23.5
4166,Tab Scipride 50mg,27,2019-03-05 13:52:18,2019-03-05 13:52:18,60,10.5,1248,,15
4167,Pentoxol-M,72,2019-03-05 13:52:18,2019-03-05 13:52:18,30,4.44,1248,,15
4168,Tab  Lasoride,63,2019-03-05 14:02:36,2019-03-05 14:02:36,15,3.81,1249,,15
4169,Tab  Vadil  12.5mg,74,2019-03-05 14:02:36,2019-03-05 14:02:36,15,8.93,1249,,15
4170,Tab  DIAMICRON  MR 30 mg,154,2019-03-05 14:02:36,2019-03-05 14:02:36,15,11.86,1249,,15
4171,Tab Naze .05mg,160,2019-03-05 14:02:36,2019-03-05 14:02:36,5,2.7,1249,,16.7
4172,CILAVIT  UC-II,157,2019-03-05 16:01:35,2019-03-05 16:01:35,20,80,1250,,15
4173,Tab  NoSPA  40mg,61,2019-03-05 16:01:35,2019-03-05 16:01:35,14,7.2,1250,,15
4174,Cap LapraZole -30mg,6,2019-03-05 16:32:56,2019-03-05 16:32:56,15,16.05,1251,,23.5
4175,Tab  Itofix SR 150mg,15,2019-03-05 16:32:56,2019-03-05 16:32:56,15,32.5,1251,,23.5
4176,Tab Scipride 50mg,27,2019-03-05 16:32:56,2019-03-05 16:32:56,15,10.5,1251,,15
4177,Tab DIAMICRON MR 60 mg,155,2019-03-05 16:36:19,2019-03-05 16:36:19,20,17.04,1252,,15
4178,Tab Famot 20,112,2019-03-05 16:36:19,2019-03-05 16:36:19,20,9.75,1252,,15
4179,Cap LapraZole -30mg,6,2019-03-05 16:36:19,2019-03-05 16:36:19,14,16.05,1252,,23.5
